Country,Total,Employment_Age,Employed,Employed_percent,Canton,Date
China (Volksrepublik),79,52,38,0.73076923076923073,BE,2022-12
Irak,160,97,45,0.46391752577319589,BE,2022-12
Iran,152,104,49,0.47115384615384615,BE,2022-12
Sri Lanka,559,388,266,0.68556701030927836,BE,2022-12
Syrien,1768,988,393,0.39777327935222673,BE,2022-12
Türkei,936,610,159,0.26065573770491801,BE,2022-12
Gesamttotal,1661,1024,454,0.443359375,BL,2022-12
Äthiopien,15,11,4,0.36363636363636365,BL,2022-12
Eritrea,727,427,228,0.53395784543325531,BL,2022-12
Somalia,23,15,4,0.26666666666666666,BL,2022-12
Afghanistan,60,46,15,0.32608695652173914,BL,2022-12
China (Volksrepublik),20,14,7,0.5,BL,2022-12
Irak,53,27,10,0.37037037037037035,BL,2022-12
Iran,29,22,10,0.45454545454545453,BL,2022-12
Sri Lanka,150,105,70,0.66666666666666663,BL,2022-12
Syrien,383,223,76,0.34080717488789236,BL,2022-12
Türkei,143,98,19,0.19387755102040816,BL,2022-12
Gesamttotal,1135,691,256,0.37047756874095511,BS,2022-12
Äthiopien,10,5,2,0.4,BS,2022-12
Eritrea,446,249,105,0.42168674698795183,BS,2022-12
Somalia,14,9,3,0.33333333333333331,BS,2022-12
Afghanistan,45,26,6,0.23076923076923078,BS,2022-12
China (Volksrepublik),8,5,3,0.6,BS,2022-12
Irak,16,12,9,0.75,BS,2022-12
Iran,35,28,6,0.21428571428571427,BS,2022-12
Sri Lanka,60,44,28,0.63636363636363635,BS,2022-12
Syrien,247,147,45,0.30612244897959184,BS,2022-12
Türkei,133,93,25,0.26881720430107525,BS,2022-12
Gesamttotal,2150,1292,398,0.30804953560371517,FR,2022-12
Äthiopien,27,19,9,0.47368421052631576,FR,2022-12
Eritrea,854,522,174,0.33333333333333331,FR,2022-12
Somalia,41,22,2,9.0909090909090912E-2,FR,2022-12
Afghanistan,153,89,18,0.20224719101123595,FR,2022-12
China (Volksrepublik),29,18,6,0.33333333333333331,FR,2022-12
Irak,65,40,15,0.375,FR,2022-12
Iran,27,20,5,0.25,FR,2022-12
Sri Lanka,160,114,40,0.35087719298245612,FR,2022-12
Syrien,481,246,75,0.3048780487804878,FR,2022-12
Türkei,169,113,18,0.15929203539823009,FR,2022-12
Gesamttotal,3719,2256,382,0.16932624113475178,GE,2022-12
Äthiopien,84,45,10,0.22222222222222221,GE,2022-12
Eritrea,1244,753,154,0.20451527224435592,GE,2022-12
Somalia,91,52,10,0.19230769230769232,GE,2022-12
Afghanistan,359,221,38,0.17194570135746606,GE,2022-12
China (Volksrepublik),22,13,6,0.46153846153846156,GE,2022-12
Irak,114,69,11,0.15942028985507245,GE,2022-12
Iran,92,74,7,9.45945945945946E-2,GE,2022-12
Sri Lanka,173,116,44,0.37931034482758619,GE,2022-12
Syrien,603,328,45,0.13719512195121952,GE,2022-12
Türkei,480,300,11,3.6666666666666667E-2,GE,2022-12
Gesamttotal,297,188,108,0.57446808510638303,GL,2022-12
Äthiopien,2,2,2,1,GL,2022-12
Eritrea,121,76,50,0.65789473684210531,GL,2022-12
Afghanistan,13,8,4,0.5,GL,2022-12
China (Volksrepublik),7,6,5,0.83333333333333337,GL,2022-12
Iran,2,2,1,0.5,GL,2022-12
Sri Lanka,42,27,20,0.7407407407407407,GL,2022-12
Syrien,66,40,21,0.52500000000000002,GL,2022-12
Türkei,38,23,3,0.13043478260869565,GL,2022-12
Gesamttotal,1267,763,347,0.45478374836173002,GR,2022-12
Äthiopien,5,2,2,1,GR,2022-12
Eritrea,494,297,184,0.61952861952861948,GR,2022-12
Somalia,16,8,5,0.625,GR,2022-12
Afghanistan,81,55,18,0.32727272727272727,GR,2022-12
China (Volksrepublik),9,5,4,0.8,GR,2022-12
Irak,47,29,9,0.31034482758620691,GR,2022-12
Iran,21,14,6,0.42857142857142855,GR,2022-12
Sri Lanka,115,76,51,0.67105263157894735,GR,2022-12
Syrien,279,149,49,0.32885906040268459,GR,2022-12
Türkei,163,104,10,9.6153846153846159E-2,GR,2022-12
Gesamttotal,687,403,159,0.39454094292803971,JU,2022-12
Äthiopien,2,2,1,0.5,JU,2022-12
Eritrea,262,145,67,0.46206896551724136,JU,2022-12
Somalia,4,4,2,0.5,JU,2022-12
Afghanistan,46,27,9,0.33333333333333331,JU,2022-12
China (Volksrepublik),6,3,3,1,JU,2022-12
Irak,3,1,0,0,JU,2022-12
Iran,9,6,2,0.33333333333333331,JU,2022-12
Sri Lanka,54,34,16,0.47058823529411764,JU,2022-12
Syrien,164,102,40,0.39215686274509803,JU,2022-12
Türkei,97,54,6,0.1111111111111111,JU,2022-12
Gesamttotal,3073,1913,916,0.47882906429691585,LU,2022-12
Äthiopien,18,15,10,0.66666666666666663,LU,2022-12
Eritrea,1298,788,436,0.5532994923857868,LU,2022-12
Somalia,49,31,11,0.35483870967741937,LU,2022-12
Afghanistan,142,96,40,0.41666666666666669,LU,2022-12
China (Volksrepublik),35,25,17,0.68,LU,2022-12
Irak,42,24,11,0.45833333333333331,LU,2022-12
Iran,75,54,21,0.3888888888888889,LU,2022-12
Sri Lanka,258,177,115,0.64971751412429379,LU,2022-12
Syrien,611,351,148,0.42165242165242167,LU,2022-12
Türkei,386,264,71,0.26893939393939392,LU,2022-12
Gesamttotal,1499,853,336,0.39390386869871041,NE,2022-12
Äthiopien,10,9,5,0.55555555555555558,NE,2022-12
Eritrea,593,327,144,0.44036697247706424,NE,2022-12
Somalia,69,29,10,0.34482758620689657,NE,2022-12
Afghanistan,123,68,27,0.39705882352941174,NE,2022-12
China (Volksrepublik),15,9,7,0.77777777777777779,NE,2022-12
Irak,25,16,4,0.25,NE,2022-12
Iran,9,8,1,0.125,NE,2022-12
Sri Lanka,128,86,56,0.65116279069767447,NE,2022-12
Syrien,347,188,54,0.28723404255319152,NE,2022-12
Türkei,95,59,11,0.1864406779661017,NE,2022-12
Gesamttotal,286,169,69,0.40828402366863903,NW,2022-12
Äthiopien,1,1,1,1,NW,2022-12
Eritrea,93,50,24,0.48,NW,2022-12
Afghanistan,18,12,5,0.41666666666666669,NW,2022-12
China (Volksrepublik),1,1,1,1,NW,2022-12
Irak,5,3,0,0,NW,2022-12
Iran,5,5,3,0.6,NW,2022-12
Sri Lanka,32,21,14,0.66666666666666663,NW,2022-12
Syrien,55,28,11,0.39285714285714285,NW,2022-12
Türkei,66,43,10,0.23255813953488372,NW,2022-12
Gesamttotal,189,103,44,0.42718446601941745,OW,2022-12
Eritrea,91,42,18,0.42857142857142855,OW,2022-12
Afghanistan,2,2,0,0,OW,2022-12
China (Volksrepublik),14,11,9,0.81818181818181823,OW,2022-12
Iran,1,1,0,0,OW,2022-12
Sri Lanka,24,13,9,0.69230769230769229,OW,2022-12
Syrien,23,16,5,0.3125,OW,2022-12
Türkei,11,6,1,0.16666666666666666,OW,2022-12
Gesamttotal,3167,1868,897,0.48019271948608139,SG,2022-12
Äthiopien,52,28,15,0.5357142857142857,SG,2022-12
Eritrea,1355,795,449,0.56477987421383646,SG,2022-12
Somalia,72,35,17,0.48571428571428571,SG,2022-12
Afghanistan,226,121,40,0.33057851239669422,SG,2022-12
China (Volksrepublik),37,29,20,0.68965517241379315,SG,2022-12
Irak,53,34,15,0.44117647058823528,SG,2022-12
Iran,41,32,21,0.65625,SG,2022-12
Sri Lanka,202,146,101,0.69178082191780821,SG,2022-12
Syrien,631,322,135,0.41925465838509318,SG,2022-12
Türkei,333,227,51,0.22466960352422907,SG,2022-12
Gesamttotal,741,474,216,0.45569620253164556,SH,2022-12
Äthiopien,2,2,1,0.5,SH,2022-12
Eritrea,315,188,103,0.5478723404255319,SH,2022-12
Somalia,11,4,1,0.25,SH,2022-12
Afghanistan,36,24,10,0.41666666666666669,SH,2022-12
China (Volksrepublik),19,13,10,0.76923076923076927,SH,2022-12
Irak,17,12,4,0.33333333333333331,SH,2022-12
Iran,11,7,2,0.2857142857142857,SH,2022-12
Sri Lanka,72,50,33,0.66,SH,2022-12
Syrien,163,110,41,0.37272727272727274,SH,2022-12
Türkei,77,51,8,0.15686274509803921,SH,2022-12
Gesamttotal,2158,1319,584,0.44275966641394998,SO,2022-12
Äthiopien,30,19,8,0.42105263157894735,SO,2022-12
Eritrea,944,576,284,0.49305555555555558,SO,2022-12
Somalia,37,19,8,0.42105263157894735,SO,2022-12
Afghanistan,139,78,28,0.35897435897435898,SO,2022-12
China (Volksrepublik),30,17,9,0.52941176470588236,SO,2022-12
Irak,48,32,9,0.28125,SO,2022-12
Iran,32,29,17,0.58620689655172409,SO,2022-12
Sri Lanka,167,125,74,0.59199999999999997,SO,2022-12
Syrien,413,240,98,0.40833333333333333,SO,2022-12
Türkei,159,103,22,0.21359223300970873,SO,2022-12
Gesamttotal,1110,672,300,0.44642857142857145,SZ,2022-12
Äthiopien,12,8,4,0.5,SZ,2022-12
Eritrea,385,228,128,0.56140350877192979,SZ,2022-12
Somalia,3,2,1,0.5,SZ,2022-12
Afghanistan,95,54,27,0.5,SZ,2022-12
China (Volksrepublik),19,15,11,0.73333333333333328,SZ,2022-12
Irak,39,23,6,0.2608695652173913,SZ,2022-12
Iran,15,11,5,0.45454545454545453,SZ,2022-12
Sri Lanka,80,62,34,0.54838709677419351,SZ,2022-12
Syrien,256,143,56,0.39160839160839161,SZ,2022-12
Türkei,171,105,19,0.18095238095238095,SZ,2022-12
Gesamttotal,871,538,253,0.47026022304832715,TG,2022-12
Äthiopien,22,13,9,0.69230769230769229,TG,2022-12
Eritrea,321,205,133,0.64878048780487807,TG,2022-12
Somalia,19,10,2,0.2,TG,2022-12
Afghanistan,58,34,8,0.23529411764705882,TG,2022-12
China (Volksrepublik),20,15,7,0.46666666666666667,TG,2022-12
Irak,2,2,1,0.5,TG,2022-12
Iran,19,17,10,0.58823529411764708,TG,2022-12
Sri Lanka,56,35,22,0.62857142857142856,TG,2022-12
Syrien,200,116,41,0.35344827586206895,TG,2022-12
Türkei,107,70,14,0.2,TG,2022-12
Gesamttotal,1427,859,219,0.25494761350407452,TI,2022-12
Äthiopien,9,7,1,0.14285714285714285,TI,2022-12
Eritrea,602,329,97,0.29483282674772038,TI,2022-12
Somalia,21,13,2,0.15384615384615385,TI,2022-12
Afghanistan,115,70,20,0.2857142857142857,TI,2022-12
China (Volksrepublik),3,3,2,0.66666666666666663,TI,2022-12
Irak,15,9,2,0.22222222222222221,TI,2022-12
Iran,33,25,5,0.2,TI,2022-12
Sri Lanka,81,62,33,0.532258064516129,TI,2022-12
Syrien,285,159,26,0.16352201257861634,TI,2022-12
Türkei,155,110,15,0.13636363636363635,TI,2022-12
Gesamttotal,326,195,112,0.57435897435897432,UR,2022-12
Eritrea,134,86,61,0.70930232558139539,UR,2022-12
Afghanistan,23,12,5,0.41666666666666669,UR,2022-12
China (Volksrepublik),4,4,4,1,UR,2022-12
Irak,5,3,1,0.33333333333333331,UR,2022-12
Iran,3,3,1,0.33333333333333331,UR,2022-12
Sri Lanka,37,23,18,0.78260869565217395,UR,2022-12
Syrien,45,25,11,0.44,UR,2022-12
Türkei,47,27,6,0.22222222222222221,UR,2022-12
Gesamttotal,5917,3462,1033,0.29838243789716928,VD,2022-12
Äthiopien,79,43,15,0.34883720930232559,VD,2022-12
Eritrea,1968,1169,429,0.3669803250641574,VD,2022-12
Somalia,135,73,14,0.19178082191780821,VD,2022-12
Afghanistan,514,302,63,0.20860927152317882,VD,2022-12
China (Volksrepublik),29,20,13,0.65,VD,2022-12
Irak,129,84,15,0.17857142857142858,VD,2022-12
Iran,93,62,17,0.27419354838709675,VD,2022-12
Sri Lanka,357,228,134,0.58771929824561409,VD,2022-12
Syrien,1420,752,186,0.2473404255319149,VD,2022-12
Türkei,659,410,54,0.13170731707317074,VD,2022-12
Gesamttotal,2111,1207,448,0.37116818558409281,VS,2022-12
Äthiopien,41,19,8,0.42105263157894735,VS,2022-12
Eritrea,641,382,174,0.45549738219895286,VS,2022-12
Somalia,59,25,10,0.4,VS,2022-12
Afghanistan,240,134,41,0.30597014925373134,VS,2022-12
China (Volksrepublik),12,9,7,0.77777777777777779,VS,2022-12
Irak,58,28,13,0.4642857142857143,VS,2022-12
Iran,30,17,7,0.41176470588235292,VS,2022-12
Sri Lanka,98,60,37,0.6166666666666667,VS,2022-12
Syrien,464,235,70,0.2978723404255319,VS,2022-12
Türkei,271,174,37,0.21264367816091953,VS,2022-12
Gesamttotal,9367,5796,2951,0.50914423740510695,ZH,2022-12
Äthiopien,86,57,33,0.57894736842105265,ZH,2022-12
Eritrea,3287,2058,1190,0.57823129251700678,ZH,2022-12
Somalia,271,160,80,0.5,ZH,2022-12
Afghanistan,596,354,147,0.4152542372881356,ZH,2022-12
China (Volksrepublik),132,99,73,0.73737373737373735,ZH,2022-12
Irak,226,139,64,0.46043165467625902,ZH,2022-12
Iran,188,147,80,0.54421768707482998,ZH,2022-12
Sri Lanka,604,418,292,0.69856459330143539,ZH,2022-12
Syrien,2336,1311,645,0.49199084668192222,ZH,2022-12
Türkei,1031,675,192,0.28444444444444444,ZH,2022-12
Gesamttotal,808,485,230,0.47422680412371132,ZG,2022-12
Äthiopien,8,5,1,0.2,ZG,2022-12
Eritrea,302,173,101,0.58381502890173409,ZG,2022-12
Somalia,30,18,8,0.44444444444444442,ZG,2022-12
Afghanistan,50,33,16,0.48484848484848486,ZG,2022-12
China (Volksrepublik),7,5,5,1,ZG,2022-12
Irak,14,10,5,0.5,ZG,2022-12
Iran,6,6,5,0.83333333333333337,ZG,2022-12
Sri Lanka,86,58,32,0.55172413793103448,ZG,2022-12
Syrien,161,91,35,0.38461538461538464,ZG,2022-12
Türkei,127,73,17,0.23287671232876711,ZG,2022-12
Gesamttotal,4705,2900,1208,0.41655172413793101,AG,2023-01
Äthiopien,49,28,12,0.42857142857142855,AG,2023-01
Eritrea,2042,1237,666,0.53839935327405009,AG,2023-01
Somalia,47,27,10,0.37037037037037035,AG,2023-01
Afghanistan,242,142,39,0.27464788732394368,AG,2023-01
China (Volksrepublik),31,21,17,0.80952380952380953,AG,2023-01
Irak,85,50,17,0.34,AG,2023-01
Iran,46,39,18,0.46153846153846156,AG,2023-01
Sri Lanka,301,215,138,0.64186046511627903,AG,2023-01
Syrien,890,506,163,0.32213438735177868,AG,2023-01
Türkei,732,484,83,0.17148760330578514,AG,2023-01
Gesamttotal,111,81,41,0.50617283950617287,AI,2023-01
Eritrea,50,36,28,0.77777777777777779,AI,2023-01
Afghanistan,1,1,0,0,AI,2023-01
China (Volksrepublik),2,2,1,0.5,AI,2023-01
Irak,0,0,0,-,AI,2023-01
Iran,1,1,0,0,AI,2023-01
Sri Lanka,14,11,6,0.54545454545454541,AI,2023-01
Syrien,20,13,4,0.30769230769230771,AI,2023-01
Türkei,20,15,2,0.13333333333333333,AI,2023-01
Gesamttotal,442,261,131,0.50191570881226055,AR,2023-01
Äthiopien,1,1,0,0,AR,2023-01
Eritrea,172,99,63,0.63636363636363635,AR,2023-01
Somalia,8,6,4,0.66666666666666663,AR,2023-01
Afghanistan,33,18,5,0.27777777777777779,AR,2023-01
China (Volksrepublik),4,2,1,0.5,AR,2023-01
Irak,5,5,3,0.6,AR,2023-01
Iran,10,9,4,0.44444444444444442,AR,2023-01
Sri Lanka,40,29,16,0.55172413793103448,AR,2023-01
Syrien,85,42,20,0.47619047619047616,AR,2023-01
Türkei,68,39,10,0.25641025641025639,AR,2023-01
Gesamttotal,7812,4672,2149,0.45997431506849318,BE,2023-01
Äthiopien,58,36,20,0.55555555555555558,BE,2023-01
Eritrea,2987,1738,938,0.53970080552359034,BE,2023-01
Somalia,119,61,24,0.39344262295081966,BE,2023-01
Afghanistan,444,261,88,0.33716475095785442,BE,2023-01
China (Volksrepublik),80,53,38,0.71698113207547165,BE,2023-01
Irak,159,96,45,0.46875,BE,2023-01
Iran,152,105,49,0.46666666666666667,BE,2023-01
Sri Lanka,565,391,271,0.69309462915601028,BE,2023-01
Syrien,1769,997,395,0.39618856569709127,BE,2023-01
Türkei,947,615,162,0.26341463414634148,BE,2023-01
Gesamttotal,1665,1028,450,0.4377431906614786,BL,2023-01
Äthiopien,15,11,4,0.36363636363636365,BL,2023-01
Eritrea,726,426,227,0.53286384976525825,BL,2023-01
Somalia,23,15,5,0.33333333333333331,BL,2023-01
Afghanistan,66,48,16,0.33333333333333331,BL,2023-01
China (Volksrepublik),20,14,7,0.5,BL,2023-01
Irak,53,27,10,0.37037037037037035,BL,2023-01
Iran,28,21,9,0.42857142857142855,BL,2023-01
Sri Lanka,150,106,69,0.65094339622641506,BL,2023-01
Syrien,381,224,73,0.32589285714285715,BL,2023-01
Türkei,145,100,19,0.19,BL,2023-01
Gesamttotal,1136,692,252,0.36416184971098264,BS,2023-01
Äthiopien,11,5,2,0.4,BS,2023-01
Eritrea,449,249,108,0.43373493975903615,BS,2023-01
Somalia,14,10,3,0.3,BS,2023-01
Afghanistan,45,26,5,0.19230769230769232,BS,2023-01
China (Volksrepublik),7,5,3,0.6,BS,2023-01
Irak,16,12,9,0.75,BS,2023-01
Iran,35,28,5,0.17857142857142858,BS,2023-01
Sri Lanka,59,43,27,0.62790697674418605,BS,2023-01
Syrien,245,148,44,0.29729729729729731,BS,2023-01
Türkei,134,93,23,0.24731182795698925,BS,2023-01
Gesamttotal,2148,1297,397,0.30609097918272937,FR,2023-01
Äthiopien,28,19,9,0.47368421052631576,FR,2023-01
Eritrea,855,523,174,0.33269598470363287,FR,2023-01
Somalia,40,22,2,9.0909090909090912E-2,FR,2023-01
Afghanistan,154,91,21,0.23076923076923078,FR,2023-01
China (Volksrepublik),29,19,6,0.31578947368421051,FR,2023-01
Irak,67,40,13,0.32500000000000001,FR,2023-01
Iran,27,20,5,0.25,FR,2023-01
Sri Lanka,158,113,40,0.35398230088495575,FR,2023-01
Syrien,481,248,73,0.29435483870967744,FR,2023-01
Türkei,170,115,19,0.16521739130434782,FR,2023-01
Gesamttotal,3740,2277,384,0.16864295125164691,GE,2023-01
Äthiopien,85,46,10,0.21739130434782608,GE,2023-01
Eritrea,1247,754,154,0.20424403183023873,GE,2023-01
Somalia,91,52,10,0.19230769230769232,GE,2023-01
Afghanistan,364,227,39,0.17180616740088106,GE,2023-01
China (Volksrepublik),22,13,6,0.46153846153846156,GE,2023-01
Irak,115,70,11,0.15714285714285714,GE,2023-01
Iran,93,76,7,9.2105263157894732E-2,GE,2023-01
Sri Lanka,176,117,44,0.37606837606837606,GE,2023-01
Syrien,606,331,45,0.13595166163141995,GE,2023-01
Türkei,484,303,13,4.2904290429042903E-2,GE,2023-01
Gesamttotal,297,190,111,0.58421052631578951,GL,2023-01
Äthiopien,2,2,2,1,GL,2023-01
Eritrea,119,75,50,0.66666666666666663,GL,2023-01
Afghanistan,13,8,3,0.375,GL,2023-01
China (Volksrepublik),9,8,7,0.875,GL,2023-01
Iran,2,2,1,0.5,GL,2023-01
Sri Lanka,42,27,22,0.81481481481481477,GL,2023-01
Syrien,63,39,21,0.53846153846153844,GL,2023-01
Türkei,41,25,3,0.12,GL,2023-01
Gesamttotal,1271,766,346,0.4516971279373368,GR,2023-01
Äthiopien,5,2,2,1,GR,2023-01
Eritrea,492,295,186,0.63050847457627124,GR,2023-01
Somalia,18,9,4,0.44444444444444442,GR,2023-01
Afghanistan,82,56,18,0.32142857142857145,GR,2023-01
China (Volksrepublik),9,5,4,0.8,GR,2023-01
Irak,47,29,8,0.27586206896551724,GR,2023-01
Iran,21,14,5,0.35714285714285715,GR,2023-01
Sri Lanka,115,76,50,0.65789473684210531,GR,2023-01
Syrien,280,150,48,0.32,GR,2023-01
Türkei,165,106,12,0.11320754716981132,GR,2023-01
Gesamttotal,690,409,158,0.38630806845965771,JU,2023-01
Äthiopien,2,2,1,0.5,JU,2023-01
Eritrea,263,148,65,0.4391891891891892,JU,2023-01
Somalia,4,4,2,0.5,JU,2023-01
Afghanistan,46,28,9,0.32142857142857145,JU,2023-01
China (Volksrepublik),6,3,3,1,JU,2023-01
Irak,3,1,0,0,JU,2023-01
Iran,9,6,2,0.33333333333333331,JU,2023-01
Sri Lanka,55,35,17,0.48571428571428571,JU,2023-01
Syrien,164,103,40,0.38834951456310679,JU,2023-01
Türkei,98,54,6,0.1111111111111111,JU,2023-01
Gesamttotal,3074,1919,920,0.47941636268890048,LU,2023-01
Äthiopien,18,15,10,0.66666666666666663,LU,2023-01
Eritrea,1302,791,439,0.55499367888748419,LU,2023-01
Somalia,49,31,11,0.35483870967741937,LU,2023-01
Afghanistan,142,96,42,0.4375,LU,2023-01
China (Volksrepublik),37,26,18,0.69230769230769229,LU,2023-01
Irak,42,24,11,0.45833333333333331,LU,2023-01
Iran,75,54,20,0.37037037037037035,LU,2023-01
Sri Lanka,256,174,114,0.65517241379310343,LU,2023-01
Syrien,609,356,149,0.41853932584269665,LU,2023-01
Türkei,386,264,71,0.26893939393939392,LU,2023-01
Gesamttotal,1494,856,340,0.39719626168224298,NE,2023-01
Äthiopien,10,9,5,0.55555555555555558,NE,2023-01
Eritrea,589,326,145,0.44478527607361962,NE,2023-01
Somalia,69,29,10,0.34482758620689657,NE,2023-01
Afghanistan,121,67,27,0.40298507462686567,NE,2023-01
China (Volksrepublik),15,9,7,0.77777777777777779,NE,2023-01
Irak,25,16,4,0.25,NE,2023-01
Iran,9,8,1,0.125,NE,2023-01
Sri Lanka,127,86,56,0.65116279069767447,NE,2023-01
Syrien,349,192,57,0.296875,NE,2023-01
Türkei,95,59,11,0.1864406779661017,NE,2023-01
Gesamttotal,288,169,67,0.39644970414201186,NW,2023-01
Äthiopien,1,1,1,1,NW,2023-01
Eritrea,94,50,24,0.48,NW,2023-01
Afghanistan,18,12,5,0.41666666666666669,NW,2023-01
China (Volksrepublik),1,1,1,1,NW,2023-01
Irak,5,3,0,0,NW,2023-01
Iran,5,5,2,0.4,NW,2023-01
Sri Lanka,32,21,15,0.7142857142857143,NW,2023-01
Syrien,56,28,9,0.32142857142857145,NW,2023-01
Türkei,66,43,10,0.23255813953488372,NW,2023-01
Gesamttotal,188,102,43,0.42156862745098039,OW,2023-01
Eritrea,91,42,18,0.42857142857142855,OW,2023-01
Afghanistan,2,2,0,0,OW,2023-01
China (Volksrepublik),13,10,8,0.8,OW,2023-01
Iran,1,1,0,0,OW,2023-01
Sri Lanka,24,13,9,0.69230769230769229,OW,2023-01
Syrien,23,16,5,0.3125,OW,2023-01
Türkei,11,6,1,0.16666666666666666,OW,2023-01
Gesamttotal,3163,1881,899,0.47793726741095161,SG,2023-01
Äthiopien,47,26,14,0.53846153846153844,SG,2023-01
Eritrea,1348,793,451,0.56872635561160156,SG,2023-01
Somalia,72,37,17,0.45945945945945948,SG,2023-01
Afghanistan,226,123,42,0.34146341463414637,SG,2023-01
China (Volksrepublik),37,29,20,0.68965517241379315,SG,2023-01
Irak,53,35,15,0.42857142857142855,SG,2023-01
Iran,40,31,22,0.70967741935483875,SG,2023-01
Sri Lanka,202,146,102,0.69863013698630139,SG,2023-01
Syrien,622,322,129,0.40062111801242234,SG,2023-01
Türkei,350,239,54,0.22594142259414227,SG,2023-01
Gesamttotal,736,472,219,0.46398305084745761,SH,2023-01
Äthiopien,2,2,1,0.5,SH,2023-01
Eritrea,316,189,104,0.55026455026455023,SH,2023-01
Somalia,11,5,2,0.4,SH,2023-01
Afghanistan,37,26,12,0.46153846153846156,SH,2023-01
China (Volksrepublik),19,11,9,0.81818181818181823,SH,2023-01
Irak,18,13,4,0.30769230769230771,SH,2023-01
Iran,11,7,2,0.2857142857142857,SH,2023-01
Sri Lanka,65,45,31,0.68888888888888888,SH,2023-01
Syrien,162,110,43,0.39090909090909093,SH,2023-01
Türkei,77,51,8,0.15686274509803921,SH,2023-01
Gesamttotal,2162,1329,578,0.43491346877351394,SO,2023-01
Äthiopien,30,19,9,0.47368421052631576,SO,2023-01
Eritrea,944,578,279,0.48269896193771628,SO,2023-01
Somalia,37,19,8,0.42105263157894735,SO,2023-01
Afghanistan,140,79,26,0.32911392405063289,SO,2023-01
China (Volksrepublik),30,17,9,0.52941176470588236,SO,2023-01
Irak,48,32,9,0.28125,SO,2023-01
Iran,32,29,17,0.58620689655172409,SO,2023-01
Sri Lanka,169,126,75,0.59523809523809523,SO,2023-01
Syrien,414,244,96,0.39344262295081966,SO,2023-01
Türkei,159,104,23,0.22115384615384615,SO,2023-01
Gesamttotal,1132,685,314,0.45839416058394161,SZ,2023-01
Äthiopien,13,9,3,0.33333333333333331,SZ,2023-01
Eritrea,387,229,132,0.57641921397379914,SZ,2023-01
Somalia,3,2,1,0.5,SZ,2023-01
Afghanistan,95,55,25,0.45454545454545453,SZ,2023-01
China (Volksrepublik),19,15,11,0.73333333333333328,SZ,2023-01
Irak,39,23,9,0.39130434782608697,SZ,2023-01
Iran,15,11,6,0.54545454545454541,SZ,2023-01
Sri Lanka,80,62,34,0.54838709677419351,SZ,2023-01
Syrien,266,149,60,0.40268456375838924,SZ,2023-01
Türkei,179,108,24,0.22222222222222221,SZ,2023-01
Gesamttotal,870,540,248,0.45925925925925926,TG,2023-01
Äthiopien,22,13,8,0.61538461538461542,TG,2023-01
Eritrea,321,206,129,0.62621359223300976,TG,2023-01
Somalia,20,10,2,0.2,TG,2023-01
Afghanistan,59,34,8,0.23529411764705882,TG,2023-01
China (Volksrepublik),20,15,6,0.4,TG,2023-01
Irak,2,2,1,0.5,TG,2023-01
Iran,19,17,10,0.58823529411764708,TG,2023-01
Sri Lanka,55,34,21,0.61764705882352944,TG,2023-01
Syrien,195,116,43,0.37068965517241381,TG,2023-01
Türkei,110,72,14,0.19444444444444445,TG,2023-01
Gesamttotal,1430,859,222,0.25844004656577413,TI,2023-01
Äthiopien,9,7,1,0.14285714285714285,TI,2023-01
Eritrea,604,328,98,0.29878048780487804,TI,2023-01
Somalia,20,12,0,0,TI,2023-01
Afghanistan,115,70,20,0.2857142857142857,TI,2023-01
China (Volksrepublik),3,3,2,0.66666666666666663,TI,2023-01
Irak,15,9,2,0.22222222222222221,TI,2023-01
Iran,33,25,5,0.2,TI,2023-01
Sri Lanka,80,61,34,0.55737704918032782,TI,2023-01
Syrien,285,160,27,0.16875000000000001,TI,2023-01
Türkei,158,112,17,0.15178571428571427,TI,2023-01
Gesamttotal,315,191,111,0.58115183246073299,UR,2023-01
Eritrea,123,81,59,0.72839506172839508,UR,2023-01
Afghanistan,23,12,5,0.41666666666666669,UR,2023-01
China (Volksrepublik),4,4,4,1,UR,2023-01
Irak,5,3,1,0.33333333333333331,UR,2023-01
Iran,3,3,1,0.33333333333333331,UR,2023-01
Sri Lanka,37,24,19,0.79166666666666663,UR,2023-01
Syrien,44,24,11,0.45833333333333331,UR,2023-01
